quat_1,quat_2,quat_3,quat_4,quat_5,quat_6,quat_7,quat_8,quat_9,pos_1,pos_2,pos_3,vel_1,vel_2,vel_3
0.999858758494117,0.016802703296379,0.00036362692165023,-0.0168026544643273,0.999858816059743,-0.000136932690548884,-0.000365876422739516,0.000130803452451051,0.999999924512448,-0.0287682335561063,0.00528370893476575,0.54504250059414,0.000167488557011543,-5.95887753894073e-06,2.96407761386535e-05
0.999858758449678,0.0168027138691884,0.000363260373375992,-0.0168026651076403,0.999858815889331,-0.000136870979144801,-0.000365508890682802,0.000130747904874799,0.999999924654115,-0.028767324340153,0.00528367991697212,0.545042659612673,0.00019580016617088,-5.63712790598969e-06,3.39065994410588e-05
0.99985875843957,0.0168027234843194,0.00036284320611361,-0.0168026748000808,0.999858815734983,-0.000136808628324784,-0.000365090735914249,0.000130692568864893,0.999999924814101,-0.028766279853516,0.00528365267680093,0.545042839011443,0.000221546243752253,-5.24865641744722e-06,3.77852356320177e-05
0.999858758455562,0.0168027325182106,0.000362380495759378,-0.0168026839171822,0.999858815590299,-0.000136746277018983,-0.000364627044398608,0.000130637997835624,0.999999924990413,-0.0287651136611331,0.00528362753414665,0.545043036743236,0.000244437732797893,-4.79917653371456e-06,4.12330579881973e-05
0.999858758489231,0.0168027413481621,0.000361877825393444,-0.0168026928352788,0.999858815448869,-0.000136684554444739,-0.000364123409049725,0.000130584726967786,0.999999925180884,-0.0287638406819483,0.0052836047769787,0.545043250556501,0.000264222577876945,-4.29572624329905e-06,4.42120322332929e-05
0.999858758532093,0.0168027503459815,0.000361341213424153,-0.0168027019251661,0.99985881530438,-0.000136624068998606,-0.000363585857697557,0.000130533263312105,0.999999925383193,-0.0287624769968855,0.00528358465502198,0.545043478024368,0.000280688451394647,-3.74654259557114e-06,4.66901276020296e-05
0.99985875857574,0.0168027598718502,0.000360777037092054,-0.0168027115459808,0.999858815150717,-0.000136565397694502,-0.000363020776424712,0.000130484076516556,0.999999925594908,-0.0287610396444405,0.00528356737412621,0.545043716575538,0.000293664976153109,-3.16091206070396e-06,4.86416513848488e-05
0.999858758611966,0.0168027702685127,0.000360191952298373,-0.0168027220394038,0.999858814982065,-0.000136509076330442,-0.000362434829240274,0.000130437590343722,0.999999925813512,-0.0287595464064671,0.00528355309143806,0.545043963526642,0.000303025421658596,-2.54899960278687e-06,5.00475036051595e-05
0.999858758632895,0.0168027818558815,0.000359592810758879,-0.01680273372428,0.999858814793,-0.000136455590550515,-0.000361834875094492,0.00013039417512801,0.999999926036439,-0.0287580155868323,0.00528354191147429,0.545044216115669,0.000308687858227142,-1.92165975290487e-06,5.08953495052057e-05
0.999858758631092,0.0168027949261453,0.000358986575507588,-0.016802746891739,0.999858814578573,-0.000136405367949983,-0.000361227883261127,0.000130354141303302,0.999999926261105,-0.0287564657856774,0.00528353388317698,0.545044471536053,0.000310615759627168,-1.2902333087402e-06,5.11797085348831e-05
0.999858758599667,0.0168028097394526,0.000358380235785867,-0.0168027618008928,0.999858814334378,-0.000136358771350273,-0.000360620848125036,0.000130317734110402,0.999999926484944,-0.0287549156720503,0.00528352899801322,0.545044726970985,0.000308818051745248,-6.66333553924405e-07,5.09019595760114e-05
0.999858758532367,0.0168028265202362,0.000357780722350848,-0.0168027786751726,0.999858814056623,-0.000136316093347646,-0.000360020704410478,0.000130285129570655,0.999999926705436,-0.0287533837576732,0.00528352718916129,0.545044979627558,0.000303348611476729,-6.16260830686919e-08,5.00702631553092e-05
0.999858758423658,0.0168028454542282,0.000357194824223007,-0.0168027976993553,0.999858813742172,-0.000136277552214449,-0.000359434243871199,0.000130256431787478,0.999999926920141,-0.0287518881745683,0.00528352833180503,0.545045226770302,0.000294305226652231,5.12393565938578e-07,4.86994023893862e-05
0.999858758268789,0.0168028666862034,0.000356629107866534,-0.0168028190173185,0.999858813388589,-0.000136243289206289,-0.000358868034436687,0.000130231671612467,0.99999992712672,-0.0287504464591969,0.00528353224453661,0.545045465753741,0.000281828034231668,1.04462023732332e-06,4.68105453801016e-05
0.999858758063844,0.0168028903184762,0.000356089839757969,-0.0168028427305467,0.99985881299416,-0.00013621336730205,-0.000358328342770371,0.000130210806686923,0.99999992732297,-0.0287490753456638,0.00528353869184716,0.545045694053565,0.000266097460154939,1.52455325061919e-06,4.44309326919782e-05
0.999858757805774,0.0168029164101601,0.000355582913249393,-0.0168028688974003,0.999858812557907,-0.000136187771377411,-0.00035782106114596,0.00013019372284427,0.999999927506839,-0.0287477905704094,0.00528354738766361,0.545045909296061,0.00024733169006182,1.94250019664331e-06,4.15934944041823e-05
0.999858757492425,0.0168029449771874,0.00035511378057269,-0.0168028975331428,0.999858812079585,-0.00013616640978627,-0.000357351639487881,0.000130180236833535,0.999999927676453,-0.0287466066906486,0.00528355799987081,0.545046109285468,0.000225783705508738,2.28976656948423e-06,3.83364020372874e-05
0.99985875712254,0.0168029759930734,0.00035468739076189,-0.0168029286107117,0.999858811559673,-0.000136149117299395,-0.000356925023351845,0.000130170100300212,0.999999927830134,-0.0287455369186345,0.00528357015573873,0.545046292028939,0.000201737925267067,2.55882764276648e-06,3.47025613711644e-05
0.999858756695751,0.0168030093903943,0.000354308134192337,-0.0168029620622019,0.999858810999342,-0.000136135659325824,-0.000356545598542964,0.000130163004938312,0.999999927966412,-0.0287445929736105,0.00528358344815779,0.545046455758833,0.000175506495718196,2.74347933495096e-06,3.07390528154538e-05
0.999858756212555,0.0168030450629388,0.00035397979434958,-0.0168029977810213,0.999858810400426,-0.000136125737320287,-0.000356217142982577,0.000130158588706597,0.999999928084042,-0.0287437849530898,0.00528359744257002,0.545046598952094,0.000147425278221158,2.83896520692929e-06,2.64965265556564e-05
0.999858755674285,0.0168030828684806,0.000353705507348024,-0.0168030356246664,0.999858809765367,-0.000136118995259768,-0.000355942786341774,0.000130156442983456,0.999999928182014,-0.0287431212248483,0.00528361168447027,0.545046720346505,0.000117849584580121,2.84207718614847e-06,2.20285601575875e-05
0.999858755083055,0.0168031226321103,0.000353487729621357,-0.0168030754180553,0.999858809097162,-0.000136115027054926,-0.000355724977861347,0.00013015612051905,0.99999992825956,-0.0287426083407592,0.00528362570734139,0.54504681895366,8.71497143409097e-05,2.75122810311689e-06,1.73909866889792e-05
0.999858754441706,0.0168031641500544,0.000353328214104514,-0.0168031169573478,0.999858808399298,-0.000136113384746698,-0.000355565462675309,0.000130157144029749,0.999999928316157,-0.0287422509733199,0.00528363904087855,0.545046894068513,5.57063495765639e-05,2.56649465376735e-06,1.26412016798812e-05
0.99985875375374,0.0168032071939058,0.000353227995121484,-0.0168031600141738,0.999858807675678,-0.000136113587326902,-0.000355465266849597,0.000130159015270115,0.999999928351535,-0.0287420518754432,0.00528365121935263,0.54504694527543,2.39058640633386e-05,2.28962995316099e-06,7.83745742378502e-06
0.999858753023241,0.0168032515151796,0.000353187382086395,-0.0168032043401878,0.999858806930545,-0.00013611513001259,-0.000355424691240448,0.000130161224410411,0.99999992836567,-0.028742011863796,0.00528366178995956,0.545046972450698,-7.86439570881827e-06,1.92404540855718e-06,3.03815317756916e-06
0.999858752254795,0.0168032968501083,0.000353205962017833,-0.0168032496718604,0.999858806168398,-0.000136117493798148,-0.000355443314169494,0.000130163259543691,0.999999928358786,-0.0287421298256848,0.00528367032100297,0.545046975761494,-3.92208004063802e-05,1.47476220812881e-06,-1.69887020094789e-06
0.999858751453402,0.0168033429245861,0.000353282610760025,-0.0168032957354178,0.999858805393907,-0.000136120155106927,-0.000355520002806169,0.000130164616146074,0.999999928331348,-0.0287424027491987,0.00528367640975989,0.545046955661353,-6.97880421641665e-05,9.4833328104842e-07,-6.3170227720439e-06
0.999858750624387,0.016803389459171,0.000353415512700259,-0.0168033422518383,0.999858804611835,-0.0001361225953651,-0.000355652933043872,0.000130164806316486,0.999999928284055,-0.0287428257760452,0.00528367968988531,0.545046912882227,-9.92035984269397e-05,3.52737126777603e-07,-1.07616370166986e-05
0.999858749773305,0.0168034361740546,0.000353602188671118,-0.0168033889418158,0.999858803826941,-0.000136124310324637,-0.000355839617555569,0.000130163367628027,0.99999992821783,-0.0287433922762439,0.00528367983821936,0.545046848423248,-0.00012712200258121,-3.02754574245588e-07,-1.49806104573491e-05
0.999858748905855,0.0168034827939134,0.000353839531630002,-0.0168034355306031,0.999858803043911,-0.000136124818969484,-0.00035607694161857,0.00013015987143194,0.999999928133807,-0.0287440939435847,0.005283676580872,0.545046763536378,-0.000153218871434521,-1.0077331801449e-06,-1.89250119548564e-05
0.99985874802778,0.0168035290525565,0.000354123849617849,-0.0168034817526514,0.999858802267268,-0.000136123671849249,-0.000356361206207836,0.000130153930466902,0.99999992803332,-0.0287449209105184,0.00528366969847278,0.545046659709117,-0.000177194642969351,-1.75083031573121e-06,-2.25496447163025e-05
0.999858747144786,0.0168035746972938,0.000354450915415496,-0.0168035273559693,0.999858801501301,-0.000136120458697442,-0.000356688177773929,0.000130145205640465,0.999999927917882,-0.028745861880921,0.00528365903048849,0.545046538644533,-0.000198777981708824,-2.51991291270674e-06,-2.58135596272802e-05
0.999858746262454,0.016803619492951,0.000354816022240151,-0.0168035721061282,0.999858800750002,-0.000136114815206768,-0.000357053144046011,0.000130133411866263,0.999999927789171,-0.0287469042789732,0.00528364447852854,0.545046402238852,-0.000217728813420221,-3.30229254241192e-06,-2.86805131608497e-05
0.999858745386161,0.0168036632254705,0.000355214044757125,-0.016803615789853,0.999858800016996,-0.000136106428851372,-0.000357450975133283,0.000130118322859065,0.999999927649009,-0.0287480344122166,0.00528362600857553,0.545046252556911,-0.000233840955695723,-4.08494527289927e-06,-3.11193648081134e-05
0.999858744521005,0.0168037057050418,0.000355639504623973,-0.0168036582181425,0.999858799305495,-0.000136095043664862,-0.000357876189140586,0.00013009977480971,0.999999927499338,-0.028749237646691,0.00528360365209868,0.545046091805782,-0.000246944316125035,-4.85473809716299e-06,-3.31044097543887e-05
0.999858743671744,0.0168037467687182,0.000356086639736207,-0.016803699228875,0.999858798618252,-0.000136080463903696,-0.000358323021466261,0.00013007766888347,0.999999927342204,-0.0287504985919342,0.005283577506027,0.545045922306909,-0.000256906635250063,-5.5986578680004e-06,-3.46156433016671e-05
0.99985874284273,0.0168037862824842,0.000356549476306067,-0.0168037386888652,0.99985879795752,-0.000136062556546703,-0.000358785496913026,0.000130051972507256,0.999999927179723,-0.0287518012935206,0.00528354773158013,0.545045746467087,-0.000263634757190072,-6.30403864226247e-06,-3.56389544015607e-05
0.999858742037865,0.0168038241427499,0.000357021902879036,-0.0168037764953484,0.999858797325039,-0.000136041252603944,-0.000359257503716245,0.000130022719433911,0.999999927014067,-0.0287531294307475,0.00528351455197497,0.545045566748667,-0.000267075416685807,-6.95878336912595e-06,-3.61662465115655e-05
0.999858741260556,0.0168038602772608,0.000357497745377028,-0.0168038125768802,0.999858796722007,-0.000136016547230334,-0.000359732868578559,0.000129990008594356,0.999999926847428,-0.0287544665170362,0.00528347824904623,0.54504538563933,-0.000267215537251434,-7.55157597485196e-06,-3.61954848881444e-05
0.99985874051369,0.0168038946454194,0.000357970842252642,-0.0168038468936479,0.999858796149088,-0.000135988498660968,-0.000360205431795689,0.000129954001769899,0.999999926681999,-0.0287557961006004,0.0052834391588385,0.545045205621818,-0.000264082041080234,-8.0720800756614e-06,-3.5730670307668e-05
0.9998587397996,0.0168039272380286,0.000358435118845229,-0.0168038794372053,0.999858795606406,-0.0001359572260071,-0.000360669121564937,0.000129914920138973,0.999999926519946,-0.0287571019629572,0.0052833976662456,0.545045029143971,-0.00025774117724296,-8.51112079849308e-06,-3.47817400926605e-05
0.999858739120065,0.0168039580764763,0.000358884660046973,-0.0168039102296479,0.999858795093566,-0.000135922905971526,-0.000361118026585709,0.000129873039771998,0.99999992636338,-0.0287583683128987,0.0052833541987898,0.545044858589443,-0.000248297380481722,-8.86084650592473e-06,-3.3364398201672e-05
0.999858738476294,0.0168039872113893,0.000359313780415287,-0.0168039393222598,0.999858794609675,-0.000135885768561273,-0.000361546466089787,0.000129828686166806,0.99999992621433,-0.0287595799736203,0.00528330921964871,0.545044696249434,-0.000235891678469238,-9.1148675840766e-06,-3.14998769776655e-05
0.999858737868944,0.0168040147207951,0.000359717090906015,-0.0168039667936682,0.999858794153373,-0.000135846091892773,-0.000361949056477576,0.000129782227933637,0.999999926074724,-0.0287607225608038,0.00528326322005062,0.545044544295781,-0.000220699670700325,-9.26836987325714e-06,-2.92146339619404e-05
0.999858737298123,0.0168040407078384,0.000360089561449836,-0.0168039927475538,0.999858793722874,-0.000135804196199827,-0.000362320773784669,0.000129734069753073,0.999999925946361,-0.0287617826495822,0.00528321671117042,0.545044404755719,-0.000202929107158185,-9.3182007780441e-06,-2.65399879496818e-05
0.999858736763418,0.0168040652981047,0.000360426578651156,-0.0168040173099693,0.999858793316011,-0.000135760437167519,-0.000362657011260226,0.000129684644742138,0.99999992583089,-0.0287627479284637,0.0052831702156663,0.545044279488602,-0.000182817099488981,-9.26292658578438e-06,-2.35116991650821e-05
0.999858736263924,0.0168040886366113,0.000360723997953975,-0.0168040406263267,0.999858792930289,-0.000135715198726037,-0.000362953631403977,0.000129634406373513,0.999999925729789,-0.0287636073384704,0.00528312425900406,0.545044170164848,-0.00016062700157002,-9.10286003655792e-06,-2.01694990923485e-05
0.999858735798276,0.0168041108845294,0.000360978189691611,-0.016804062858116,0.999858792562937,-0.000135668885445927,-0.000363207011881223,0.000129583820099139,0.999999925644347,-0.0287643511959362,0.00528307936071887,0.54504407824736,-0.000136645000032884,-8.84005772008755e-06,-1.65565760646846e-05
0.999858735364698,0.0168041322157054,0.000361186078516235,-0.0168040841794244,0.999858792210974,-0.000135621914681497,-0.000363414084814316,0.000129533354833357,0.999999925575654,-0.0287649712976234,0.00528303602576539,0.545044004975599,-0.000111176458451063,-8.4782874071441e-06,-1.27190232120719e-05
0.999858734961044,0.0168041528130503,0.000361345175788471,-0.0168041047733251,0.999858791871265,-0.000135574708611611,-0.000363572369033465,0.000129483474451833,0.999999925524579,-0.0287654610070404,0.00528299473610514,0.545043951352509,-8.45420614986479e-05,-8.02296595511204e-06,-8.70525578498438e-06
0.999858734584851,0.0168041728648691,0.000361453604596046,-0.0168041248282065,0.999858791540588,-0.000135527686326602,-0.0003636799949584,0.000129434629460492,0.999999925491767,-0.0287658153210808,0.00528295594267566,0.545043918134418,-5.70738073987212e-05,-7.4810689409745e-06,-4.56540519197329e-06
0.999858734233393,0.0168041925611997,0.000361510117162471,-0.0168041445341119,0.999858791215693,-0.000135481256106922,-0.000363735721874365,0.000129387248984075,0.99999992547763,-0.0287660309163492,0.00528292005787879,0.545043905823996,-2.91108983946005e-05,-6.86101366992545e-06,-3.50697313608785e-07
0.999858733903735,0.0168042120902288,0.000361514104500819,-0.0168041640791575,0.999858790893366,-0.000135435808033244,-0.000363738947459889,0.000129341733216387,0.999999925482345,-0.0287661061747891,0.00528288744871617,0.545043914666367,-9.95579773364104e-07,-6.17251766584519e-06,3.8871771981521e-06
0.999858733592793,0.0168042316348515,0.000361465598262754,-0.0168041836460943,0.999858790570486,-0.000135391707059517,-0.0003636897095187,0.000129298446464542,0.999999925505851,-0.0287660411884843,0.00528285843068844,0.545043944648351,2.69310218427515e-05,-5.4264351731572e-06,8.09669290299415e-06
0.999858733297389,0.0168042513694343,0.000361365264827636,-0.0168042034090748,0.999858790244081,-0.000135349286669821,-0.000363588679962665,0.000129257710907255,0.999999925547855,-0.028765837743754,0.00528283326256079,0.54504399550086,5.433301065532e-05,-4.63457457003783e-06,1.22271121566829e-05
0.999858733014304,0.0168042714568374,0.000361214391770156,-0.0168042235306794,0.999858789911379,-0.000135308843227372,-0.000363437151185986,0.000129219801173147,0.999999925607837,-0.0287654992849149,0.00528281214208268,0.545044066704357,8.08837350514065e-05,-3.80949991562926e-06,1.62290927703077e-05
0.999858732740334,0.0168042920457465,0.000361014866935914,-0.0168042441592526,0.999858789569854,-0.000135270631109088,-0.000363237015061634,0.000129184939828607,0.999999925685058,-0.0287650308583229,0.00528279520273206,0.545044157497311,0.000106269654539515,-2.96432011510831e-06,2.00552734734746e-05
0.999858732472343,0.016804313268355,0.000360769150441657,-0.0168042654265908,0.99985878921726,-0.000135234858703629,-0.000362990734877992,0.00012915329384774,0.999999925778574,-0.0287644390375415,0.00528278251153728,0.545044266887506,0.000130194014812833,-2.11246938197662e-06,2.36608302361729e-05
0.999858732207301,0.0168043352384332,0.000360480239999813,-0.0168042874460167,0.999858788851674,-0.000135201685333476,-0.000362701310616319,0.000129124972118254,0.999999925887248,-0.0287637318307045,0.00528277406801029,0.545044393666044,0.000152380288206487,-1.26748281175945e-06,2.70039969342691e-05
0.999858731942337,0.0168043580498091,0.00036015163004427,-0.0168043103108667,0.999858788471511,-0.000135171219143425,-0.000362372238046619,0.000129100024017616,0.99999992600977,-0.0287629185713467,0.00528276980420628,0.545044536423849,0.000172575340014641,-4.42770945218869e-07,3.00465443293144e-05
0.999858731674767,0.0168043817752808,0.000359787265205055,-0.0168043340934091,0.99985878807555,-0.000135143515979285,-0.000362007462189912,0.000129078439074057,0.999999926144674,-0.028762009794163,0.00528276958590483,0.545044693570454,0.000190552284789001,3.48602805402651e-07,3.27542119182317e-05
0.999858731402134,0.016804406465968,0.000359391488743329,-0.0168043588442026,0.99985878766294,-0.000135118579261935,-0.000361611325758306,0.000129060147707302,0.999999926290361,-0.0287610170973292,0.00528277321488885,0.545044863354816,0.000206113000794781,1.09413806549617e-06,3.509708781444e-05
0.999858731122225,0.0168044321511053,0.000358968986613617,-0.0168043845918962,0.999858787233208,-0.000135096360843187,-0.000361188513239475,0.00012904502302428,0.999999926445117,-0.0287599529931632,0.00528278043227872,0.54504504388789,0.000219090275202861,1.78210307813712e-06,3.70499325295582e-05
0.999858730833098,0.0168044588382681,0.000358524727867347,-0.0168044113434614,0.999858786786248,-0.000135076762812022,-0.000360743991338997,0.000129032883626386,0.999999926607141,-0.0287588307490316,0.0052827909228612,0.545045233166681,0.00022934955729513,2.40172649366516e-06,3.8592443230255e-05
0.99985873053309,0.0168044865140158,0.000358063902149753,-0.016804439084843,0.999858786322317,-0.000135059640202543,-0.000360282946531656,0.000129023497367014,0.999999926774565,-0.0287576642205084,0.00528280432033611,0.545045429099455,0.000236790301889649,2.94337216619397e-06,3.97094558243995e-05
0.999858730220829,0.0168045151449291,0.000357591855070873,-0.016804467782003,0.999858785842013,-0.000135044804538818,-0.000359810720501273,0.000129016585981458,0.99999992694548,-0.0287564676788691,0.00528282021338838,0.545045629531807,0.000241346890296897,3.39869406892557e-06,4.03910829952156e-05
0.999858729895232,0.0168045446790105,0.000357114022250275,-0.0168044973823273,0.99985878534625,-0.00013503202813726,-0.000359332744267204,0.000129011830496401,0.999999927117961,-0.0287552556350522,0.00528283815247964,0.545045832273253,0.000242989121330164,3.7607688033231e-06,4.06327871235814e-05
0.999858729555499,0.0168045750474107,0.000356635862844181,-0.0168045278163593,0.999858784836231,-0.000135021049074503,-0.000358854471804556,0.000129008877313407,0.999999927290086,-0.0287540426622463,0.00528285765724179,0.545046035124023,0.000241722270150244,4.02420358120135e-06,4.04353878268376e-05
0.999858729201108,0.0168046061664397,0.000356162793362886,-0.0168045589998167,0.999858784313413,-0.000135011576717444,-0.000358381313964131,0.000129007344849535,0.999999927459967,-0.0287528432192591,0.00528287822434561,0.545046235901734,0.000237586717966423,4.18521799440475e-06,3.98050046392213e-05
0.999858728831796,0.0168046379398141,0.000355700122575903,-0.0168045908358458,0.999858783779464,-0.000135003297703265,-0.000357918573487533,0.000129006830609538,0.999999927625764,-0.0287516714767935,0.00528289933570997,0.545046432467608,0.000230657160772907,4.24169835138483e-06,3.87529361459752e-05
0.99985872844754,0.0168046702610916,0.000355252988282131,-0.016804623217461,0.999858783236229,-0.000134995882250564,-0.000357471381892631,0.000129006918557744,0.999999927785711,-0.0287505411487062,0.00528292046691258,0.545046622751942,0.000221041410312929,4.19322384120257e-06,3.72954776372552e-05
0.999858728048535,0.0168047030162387,0.000354826296693009,-0.0168046560301181,0.999858782685676,-0.000134988990678512,-0.000357044638975153,0.000129007186654006,0.999999927938133,-0.0287494653302454,0.00528294109566039,0.545046804778509,0.000208878805279888,4.0410642736858e-06,3.5453680065632e-05
0.999858727635173,0.0168047360862772,0.000354424665138648,-0.0168046891543665,0.999858782129861,-0.000134982280008581,-0.000356642955634181,0.000129007214416379,0.999999928081468,-0.0287484563451587,0.00528296071017819,0.545046976687617,0.000194338255312998,3.78814963602509e-06,3.32530537699362e-05
0.999858727208007,0.0168047693499555,0.000354052368760448,-0.0168047224685241,0.999858781570875,-0.000134975410524029,-0.000356270600682875,0.000129006590374591,0.999999928214277,-0.0287475256034459,0.00528297881737575,0.545047136757561,0.00017761594459267,3.43901218650183e-06,3.07232210597727e-05
0.999858726767726,0.0168048026863899,0.000353713291799923,-0.0168047558513235,0.9998587810108,-0.000134968052164627,-0.000355931452251982,0.000129004919281579,0.999999928335264,-0.02874668347138,0.00528299495065933,0.545047283424211,0.000158932725716678,2.99970227059076e-06,2.78975223310503e-05
0.999858726315129,0.0168048359776228,0.000353410884032593,-0.0168047891844735,0.999858780451666,-0.000134959890639278,-0.000355628954332925,0.000129001828956552,0.999999928443285,-0.0287459391552636,0.00528300867725975,0.545047415298538,0.000138531238021776,2.47767948604625e-06,2.48125808831765e-05
0.99985872585109,0.0168048691110507,0.000353148122828733,-0.0168048223550903,0.999858779895412,-0.000134950633146008,-0.000355366078940363,0.000128996976640995,0.999999928537363,-0.0287453006002047,0.00528301960495893,0.545047531181857,0.00011667278754673,1.88168123057927e-06,2.15078320609446e-05
0.99985872537653,0.0168049019816726,0.000352927481250821,-0.016804855257948,0.999858779343839,-0.000134940013597822,-0.000355145294302259,0.000128990054759238,0.99999992861669,-0.0287447744050065,0.00528302738810748,0.54504763007865,9.36340283923089e-05,1.22157103433157e-06,1.80250227108649e-05
0.999858724892397,0.0168049344941205,0.000352750902520924,-0.0168048877975112,0.999858778798588,-0.000134927797263589,-0.000354968539409121,0.000128980795987177,0.999999928680643,-0.0287443657540597,0.00528303173283912,0.545047711206825,6.97034872930244e-05,5.0816940456071e-07,1.44076872351056e-05
0.999858724399632,0.0168049665644332,0.000352619781111397,-0.0168049198897101,0.999858778261096,-0.000134913784745411,-0.000354837205174464,0.000128968977546369,0.999999928728778,-0.0287440783669139,0.00528303240140176,0.545047774005303,4.51779747471625e-05,-2.46929817419544e-07,1.07006067518665e-05
0.999858723899153,0.0168049981215442,0.000352534950630186,-0.0168049514634285,0.999858777732581,-0.000134897815227433,-0.000354752122376611,0.000128954424655582,0.999999928760841,-0.0287439144659845,0.00528302921554085,0.545047818138877,2.03589270495198e-05,-1.03155436726784e-06,6.94925800388721e-06
0.999858723391838,0.0168050291084593,0.000352496678588347,-0.0168049824616819,0.999858777214018,-0.000134879768945621,-0.000354713556468621,0.000128937013087876,0.999999928776767,-0.0287438747626283,0.00528302205888709,0.545047843500307,-4.45127597666655e-06,-1.83315635588892e-06,3.19925872321848e-06
0.999858722878502,0.016805059483106,0.000352504668053576,-0.0168050128424655,0.999858776706122,-0.000134859568843238,-0.000354721209259522,0.000128916670797876,0.999999928776676,-0.0287439584615985,0.00528301087831755,0.545047850209641,-2.89529728447717e-05,-2.63901947305098e-06,-5.0418386631632e-07
